row ID,International Union for Conservation of Nature Category,Description,SPEC,Species,COU,Country,Unit Code,Unit,PowerCode Code,PowerCode,Value
Row2946,THREATENED,Total number of threatened species,MARINE_F,Marine Fish,SWE,Sweden,NBR,Number,0,Units,19
Row2947,THREATENED,Total number of threatened species,FRESHW_F,Freshwater Fish,SWE,Sweden,NBR,Number,0,Units,2
Row2948,ENDANGERED_IND,Number of endangered indigenous species,MARINE_F,Marine Fish,SWE,Sweden,NBR,Number,0,Units,6
Row2949,ENDANGERED_IND,Number of endangered indigenous species,FRESHW_F,Freshwater Fish,SWE,Sweden,NBR,Number,0,Units,1
Row2950,CRITICAL_IND,Number of critically endangered indigenous species,MARINE_F,Marine Fish,SWE,Sweden,NBR,Number,0,Units,6
Row2951,VULNERABLE_IND,Number of vulnerable indigenous species,MARINE_F,Marine Fish,SWE,Sweden,NBR,Number,0,Units,7
Row2952,VULNERABLE_IND,Number of vulnerable indigenous species,FRESHW_F,Freshwater Fish,SWE,Sweden,NBR,Number,0,Units,1
Row2953,THREATENED_IND,Total number of indigenous threatened species,MARINE_F,Marine Fish,SWE,Sweden,NBR,Number,0,Units,19
Row2954,THREATENED_IND,Total number of indigenous threatened species,FRESHW_F,Freshwater Fish,SWE,Sweden,NBR,Number,0,Units,2
Row2955,THREAT_PERCENT,Threatened species as % of known species,MARINE_F,Marine Fish,SWE,Sweden,PC,Percentage,0,Units,19
Row2956,THREAT_PERCENT,Threatened species as % of known species,FRESHW_F,Freshwater Fish,SWE,Sweden,PC,Percentage,0,Units,4.762
Row2957,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,MARINE_F,Marine Fish,SWE,Sweden,PC,Percentage,0,Units,19
Row2958,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,FRESHW_F,Freshwater Fish,SWE,Sweden,PC,Percentage,0,Units,4.762
Row2959,THREATENED,Total number of threatened species,MOSS,Mosses,GBR,United Kingdom,NBR,Number,0,Units,123
Row2960,TOT_KNOWN,Total number of known species,MAMMAL,Mammals,CRI,Costa Rica,NBR,Number,0,Units,241
Row2961,TOT_KNOWN,Total number of known species,BIRD,Birds,CRI,Costa Rica,NBR,Number,0,Units,888
Row2962,TOT_KNOWN,Total number of known species,REPTILE,Reptiles,CRI,Costa Rica,NBR,Number,0,Units,173
Row2963,TOT_KNOWN,Total number of known species,AMPHIBIAN,Amphibians,CRI,Costa Rica,NBR,Number,0,Units,192
Row2964,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,CRI,Costa Rica,NBR,Number,0,Units,1179
Row2965,TOT_KNOWN,Total number of known species,INVERTEB,Invertebrates,CRI,Costa Rica,NBR,Number,0,Units,447
Row2966,ENDANGERED,Number of endangered species,MAMMAL,Mammals,CRI,Costa Rica,NBR,Number,0,Units,7
Row2967,ENDANGERED,Number of endangered species,BIRD,Birds,CRI,Costa Rica,NBR,Number,0,Units,8
Row2968,ENDANGERED,Number of endangered species,REPTILE,Reptiles,CRI,Costa Rica,NBR,Number,0,Units,5
Row2969,ENDANGERED,Number of endangered species,AMPHIBIAN,Amphibians,CRI,Costa Rica,NBR,Number,0,Units,22
Row2970,ENDANGERED,Number of endangered species,VASCULAR_PLANT,Vascular plants,CRI,Costa Rica,NBR,Number,0,Units,47
Row2971,CRITICAL,Number of critically endangered species,BIRD,Birds,CRI,Costa Rica,NBR,Number,0,Units,2
Row2972,CRITICAL,Number of critically endangered species,REPTILE,Reptiles,CRI,Costa Rica,NBR,Number,0,Units,2
Row2973,CRITICAL,Number of critically endangered species,AMPHIBIAN,Amphibians,CRI,Costa Rica,NBR,Number,0,Units,23
Row2974,CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,CRI,Costa Rica,NBR,Number,0,Units,4
Row2975,VULNERABLE,Number of vulnerable species,MAMMAL,Mammals,CRI,Costa Rica,NBR,Number,0,Units,10
Row2976,VULNERABLE,Number of vulnerable species,BIRD,Birds,CRI,Costa Rica,NBR,Number,0,Units,20
Row2977,VULNERABLE,Number of vulnerable species,REPTILE,Reptiles,CRI,Costa Rica,NBR,Number,0,Units,5
Row2978,VULNERABLE,Number of vulnerable species,AMPHIBIAN,Amphibians,CRI,Costa Rica,NBR,Number,0,Units,16
Row2979,VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,CRI,Costa Rica,NBR,Number,0,Units,86
Row2980,THREATENED,Total number of threatened species,MAMMAL,Mammals,CRI,Costa Rica,NBR,Number,0,Units,18
Row2981,THREATENED,Total number of threatened species,BIRD,Birds,CRI,Costa Rica,NBR,Number,0,Units,30
Row2982,THREATENED,Total number of threatened species,REPTILE,Reptiles,CRI,Costa Rica,NBR,Number,0,Units,12
Row2983,THREATENED,Total number of threatened species,AMPHIBIAN,Amphibians,CRI,Costa Rica,NBR,Number,0,Units,61
Row2984,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,CRI,Costa Rica,NBR,Number,0,Units,137
Row2985,THREAT_PERCENT,Threatened species as % of known species,MAMMAL,Mammals,CRI,Costa Rica,PC,Percentage,0,Units,4.846
Row2986,THREAT_PERCENT,Threatened species as % of known species,BIRD,Birds,CRI,Costa Rica,PC,Percentage,0,Units,2.921
Row2987,THREAT_PERCENT,Threatened species as % of known species,REPTILE,Reptiles,CRI,Costa Rica,PC,Percentage,0,Units,6.936
Row2988,THREAT_PERCENT,Threatened species as % of known species,AMPHIBIAN,Amphibians,CRI,Costa Rica,PC,Percentage,0,Units,32.275
Row2989,THREAT_PERCENT,Threatened species as % of known species,VASCULAR_PLANT,Vascular plants,CRI,Costa Rica,PC,Percentage,0,Units,28.773
Row2990,TOT_KNOWN,Total number of known species,MOSS,Mosses,LVA,Latvia,NBR,Number,0,Units,560
Row2991,TOT_KNOWN,Total number of known species,LICHEN,Lichens,LVA,Latvia,NBR,Number,0,Units,687
Row2992,TOT_KNOWN,Total number of known species,INVERTEB,Invertebrates,LVA,Latvia,NBR,Number,0,Units,17100
Row2993,TOT_KNOWN_IND,Total number of indigenous known species,MOSS,Mosses,LVA,Latvia,NBR,Number,0,Units,559
Row2994,TOT_KNOWN_IND,Total number of indigenous known species,LICHEN,Lichens,LVA,Latvia,NBR,Number,0,Units,687
Row2995,TOT_KNOWN_IND,Total number of indigenous known species,INVERTEB,Invertebrates,LVA,Latvia,NBR,Number,0,Units,17000
Row2996,ENDANGERED_IND,Number of endangered indigenous species,MOSS,Mosses,LVA,Latvia,NBR,Number,0,Units,41
Row2997,ENDANGERED_IND,Number of endangered indigenous species,LICHEN,Lichens,LVA,Latvia,NBR,Number,0,Units,18
Row2998,ENDANGERED_IND,Number of endangered indigenous species,INVERTEB,Invertebrates,LVA,Latvia,NBR,Number,0,Units,38
Row2999,CRITICAL_IND,Number of critically endangered indigenous species,MOSS,Mosses,LVA,Latvia,NBR,Number,0,Units,3
Row3000,CRITICAL_IND,Number of critically endangered indigenous species,LICHEN,Lichens,LVA,Latvia,NBR,Number,0,Units,2
Row3001,CRITICAL_IND,Number of critically endangered indigenous species,INVERTEB,Invertebrates,LVA,Latvia,NBR,Number,0,Units,7
Row3002,VULNERABLE_IND,Number of vulnerable indigenous species,MOSS,Mosses,LVA,Latvia,NBR,Number,0,Units,17
Row3003,VULNERABLE_IND,Number of vulnerable indigenous species,LICHEN,Lichens,LVA,Latvia,NBR,Number,0,Units,4
Row3004,VULNERABLE_IND,Number of vulnerable indigenous species,INVERTEB,Invertebrates,LVA,Latvia,NBR,Number,0,Units,34
Row3005,THREATENED_IND,Total number of indigenous threatened species,MOSS,Mosses,LVA,Latvia,NBR,Number,0,Units,61
Row3006,THREATENED_IND,Total number of indigenous threatened species,LICHEN,Lichens,LVA,Latvia,NBR,Number,0,Units,24
Row3007,THREATENED_IND,Total number of indigenous threatened species,INVERTEB,Invertebrates,LVA,Latvia,NBR,Number,0,Units,79
Row3008,THREAT_PERCENT,Threatened species as % of known species,MOSS,Mosses,LVA,Latvia,PC,Percentage,0,Units,10.893
Row3009,THREAT_PERCENT,Threatened species as % of known species,LICHEN,Lichens,LVA,Latvia,PC,Percentage,0,Units,3.493
Row3010,THREAT_PERCENT,Threatened species as % of known species,INVERTEB,Invertebrates,LVA,Latvia,PC,Percentage,0,Units,0.462
Row3011,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,MOSS,Mosses,LVA,Latvia,PC,Percentage,0,Units,10.912
Row3012,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,LICHEN,Lichens,LVA,Latvia,PC,Percentage,0,Units,3.493
Row3013,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,INVERTEB,Invertebrates,LVA,Latvia,PC,Percentage,0,Units,0.465
Row3014,TOT_KNOWN,Total number of known species,MAMMAL,Mammals,LTU,Lithuania,NBR,Number,0,Units,68
Row3015,TOT_KNOWN,Total number of known species,BIRD,Birds,LTU,Lithuania,NBR,Number,0,Units,389
Row3016,TOT_KNOWN,Total number of known species,REPTILE,Reptiles,LTU,Lithuania,NBR,Number,0,Units,7
Row3017,TOT_KNOWN,Total number of known species,AMPHIBIAN,Amphibians,LTU,Lithuania,NBR,Number,0,Units,13
Row3018,TOT_KNOWN,Total number of known species,VASCULAR_PLANT,Vascular plants,LTU,Lithuania,NBR,Number,0,Units,1334
Row3019,TOT_KNOWN,Total number of known species,FISH_TOT,Fish,LTU,Lithuania,NBR,Number,0,Units,105
Row3020,TOT_KNOWN,Total number of known species,MARINE_F,Marine Fish,LTU,Lithuania,NBR,Number,0,Units,51
Row3021,TOT_KNOWN,Total number of known species,FRESHW_F,Freshwater Fish,LTU,Lithuania,NBR,Number,0,Units,54
Row3022,TOT_KNOWN,Total number of known species,MOSS,Mosses,LTU,Lithuania,NBR,Number,0,Units,470
Row3023,TOT_KNOWN,Total number of known species,LICHEN,Lichens,LTU,Lithuania,NBR,Number,0,Units,250
Row3024,TOT_KNOWN,Total number of known species,INVERTEB,Invertebrates,LTU,Lithuania,NBR,Number,0,Units,25000
Row3025,TOT_KNOWN_IND,Total number of indigenous known species,MAMMAL,Mammals,LTU,Lithuania,NBR,Number,0,Units,59
Row3026,TOT_KNOWN_IND,Total number of indigenous known species,BIRD,Birds,LTU,Lithuania,NBR,Number,0,Units,368
Row3027,TOT_KNOWN_IND,Total number of indigenous known species,REPTILE,Reptiles,LTU,Lithuania,NBR,Number,0,Units,7
Row3028,TOT_KNOWN_IND,Total number of indigenous known species,AMPHIBIAN,Amphibians,LTU,Lithuania,NBR,Number,0,Units,13
Row3029,TOT_KNOWN_IND,Total number of indigenous known species,VASCULAR_PLANT,Vascular plants,LTU,Lithuania,NBR,Number,0,Units,786
Row3030,TOT_KNOWN_IND,Total number of indigenous known species,FISH_TOT,Fish,LTU,Lithuania,NBR,Number,0,Units,85
Row3031,TOT_KNOWN_IND,Total number of indigenous known species,MARINE_F,Marine Fish,LTU,Lithuania,NBR,Number,0,Units,49
Row3032,TOT_KNOWN_IND,Total number of indigenous known species,FRESHW_F,Freshwater Fish,LTU,Lithuania,NBR,Number,0,Units,36
Row3033,ENDANGERED,Number of endangered species,MAMMAL,Mammals,LTU,Lithuania,NBR,Number,0,Units,3
Row3034,ENDANGERED,Number of endangered species,BIRD,Birds,LTU,Lithuania,NBR,Number,0,Units,17
Row3035,ENDANGERED,Number of endangered species,REPTILE,Reptiles,LTU,Lithuania,NBR,Number,0,Units,1
Row3036,ENDANGERED,Number of endangered species,AMPHIBIAN,Amphibians,LTU,Lithuania,NBR,Number,0,Units,1
Row3037,ENDANGERED,Number of endangered species,VASCULAR_PLANT,Vascular plants,LTU,Lithuania,NBR,Number,0,Units,66
Row3038,ENDANGERED,Number of endangered species,FISH_TOT,Fish,LTU,Lithuania,NBR,Number,0,Units,0
Row3039,ENDANGERED,Number of endangered species,MARINE_F,Marine Fish,LTU,Lithuania,NBR,Number,0,Units,0
Row3040,ENDANGERED,Number of endangered species,FRESHW_F,Freshwater Fish,LTU,Lithuania,NBR,Number,0,Units,0
Row3041,ENDANGERED,Number of endangered species,MOSS,Mosses,LTU,Lithuania,NBR,Number,0,Units,13
Row3042,ENDANGERED,Number of endangered species,LICHEN,Lichens,LTU,Lithuania,NBR,Number,0,Units,16
Row3043,ENDANGERED,Number of endangered species,INVERTEB,Invertebrates,LTU,Lithuania,NBR,Number,0,Units,54
Row3044,VULNERABLE,Number of vulnerable species,MAMMAL,Mammals,LTU,Lithuania,NBR,Number,0,Units,4
Row3045,VULNERABLE,Number of vulnerable species,BIRD,Birds,LTU,Lithuania,NBR,Number,0,Units,20
Row3046,VULNERABLE,Number of vulnerable species,REPTILE,Reptiles,LTU,Lithuania,NBR,Number,0,Units,1
Row3047,VULNERABLE,Number of vulnerable species,AMPHIBIAN,Amphibians,LTU,Lithuania,NBR,Number,0,Units,3
Row3048,VULNERABLE,Number of vulnerable species,VASCULAR_PLANT,Vascular plants,LTU,Lithuania,NBR,Number,0,Units,41
Row3049,VULNERABLE,Number of vulnerable species,FISH_TOT,Fish,LTU,Lithuania,NBR,Number,0,Units,2
Row3050,VULNERABLE,Number of vulnerable species,MARINE_F,Marine Fish,LTU,Lithuania,NBR,Number,0,Units,0
Row3051,VULNERABLE,Number of vulnerable species,FRESHW_F,Freshwater Fish,LTU,Lithuania,NBR,Number,0,Units,2
Row3052,VULNERABLE,Number of vulnerable species,MOSS,Mosses,LTU,Lithuania,NBR,Number,0,Units,26
Row3053,VULNERABLE,Number of vulnerable species,LICHEN,Lichens,LTU,Lithuania,NBR,Number,0,Units,3
Row3054,VULNERABLE,Number of vulnerable species,INVERTEB,Invertebrates,LTU,Lithuania,NBR,Number,0,Units,22
Row3055,THREATENED,Total number of threatened species,MAMMAL,Mammals,LTU,Lithuania,NBR,Number,0,Units,7
Row3056,THREATENED,Total number of threatened species,BIRD,Birds,LTU,Lithuania,NBR,Number,0,Units,56
Row3057,THREATENED,Total number of threatened species,REPTILE,Reptiles,LTU,Lithuania,NBR,Number,0,Units,2
Row3058,THREATENED,Total number of threatened species,AMPHIBIAN,Amphibians,LTU,Lithuania,NBR,Number,0,Units,4
Row3059,THREATENED,Total number of threatened species,VASCULAR_PLANT,Vascular plants,LTU,Lithuania,NBR,Number,0,Units,130
Row3060,THREATENED,Total number of threatened species,FISH_TOT,Fish,LTU,Lithuania,NBR,Number,0,Units,5
Row3061,THREATENED,Total number of threatened species,MARINE_F,Marine Fish,LTU,Lithuania,NBR,Number,0,Units,1
Row3062,THREATENED,Total number of threatened species,FRESHW_F,Freshwater Fish,LTU,Lithuania,NBR,Number,0,Units,4
Row3063,THREATENED,Total number of threatened species,MOSS,Mosses,LTU,Lithuania,NBR,Number,0,Units,48
Row3064,THREATENED,Total number of threatened species,LICHEN,Lichens,LTU,Lithuania,NBR,Number,0,Units,43
Row3065,THREATENED,Total number of threatened species,INVERTEB,Invertebrates,LTU,Lithuania,NBR,Number,0,Units,89
Row3066,ENDANGERED_IND,Number of endangered indigenous species,MAMMAL,Mammals,LTU,Lithuania,NBR,Number,0,Units,3
Row3067,ENDANGERED_IND,Number of endangered indigenous species,BIRD,Birds,LTU,Lithuania,NBR,Number,0,Units,17
Row3068,ENDANGERED_IND,Number of endangered indigenous species,REPTILE,Reptiles,LTU,Lithuania,NBR,Number,0,Units,1
Row3069,ENDANGERED_IND,Number of endangered indigenous species,AMPHIBIAN,Amphibians,LTU,Lithuania,NBR,Number,0,Units,1
Row3070,ENDANGERED_IND,Number of endangered indigenous species,VASCULAR_PLANT,Vascular plants,LTU,Lithuania,NBR,Number,0,Units,66
Row3071,ENDANGERED_IND,Number of endangered indigenous species,FISH_TOT,Fish,LTU,Lithuania,NBR,Number,0,Units,0
Row3072,ENDANGERED_IND,Number of endangered indigenous species,MARINE_F,Marine Fish,LTU,Lithuania,NBR,Number,0,Units,0
Row3073,ENDANGERED_IND,Number of endangered indigenous species,FRESHW_F,Freshwater Fish,LTU,Lithuania,NBR,Number,0,Units,0
Row3074,ENDANGERED_IND,Number of endangered indigenous species,MOSS,Mosses,LTU,Lithuania,NBR,Number,0,Units,13
Row3075,ENDANGERED_IND,Number of endangered indigenous species,LICHEN,Lichens,LTU,Lithuania,NBR,Number,0,Units,16
Row3076,ENDANGERED_IND,Number of endangered indigenous species,INVERTEB,Invertebrates,LTU,Lithuania,NBR,Number,0,Units,54
Row3077,VULNERABLE_IND,Number of vulnerable indigenous species,MAMMAL,Mammals,LTU,Lithuania,NBR,Number,0,Units,4
Row3078,VULNERABLE_IND,Number of vulnerable indigenous species,BIRD,Birds,LTU,Lithuania,NBR,Number,0,Units,20
Row3079,VULNERABLE_IND,Number of vulnerable indigenous species,REPTILE,Reptiles,LTU,Lithuania,NBR,Number,0,Units,1
Row3080,VULNERABLE_IND,Number of vulnerable indigenous species,AMPHIBIAN,Amphibians,LTU,Lithuania,NBR,Number,0,Units,3
Row3081,VULNERABLE_IND,Number of vulnerable indigenous species,VASCULAR_PLANT,Vascular plants,LTU,Lithuania,NBR,Number,0,Units,41
Row3082,VULNERABLE_IND,Number of vulnerable indigenous species,FISH_TOT,Fish,LTU,Lithuania,NBR,Number,0,Units,2
Row3083,VULNERABLE_IND,Number of vulnerable indigenous species,MARINE_F,Marine Fish,LTU,Lithuania,NBR,Number,0,Units,0
Row3084,VULNERABLE_IND,Number of vulnerable indigenous species,FRESHW_F,Freshwater Fish,LTU,Lithuania,NBR,Number,0,Units,2
Row3085,VULNERABLE_IND,Number of vulnerable indigenous species,MOSS,Mosses,LTU,Lithuania,NBR,Number,0,Units,26
Row3086,VULNERABLE_IND,Number of vulnerable indigenous species,LICHEN,Lichens,LTU,Lithuania,NBR,Number,0,Units,3
Row3087,VULNERABLE_IND,Number of vulnerable indigenous species,INVERTEB,Invertebrates,LTU,Lithuania,NBR,Number,0,Units,22
Row3088,THREATENED_IND,Total number of indigenous threatened species,MAMMAL,Mammals,LTU,Lithuania,NBR,Number,0,Units,7
Row3089,THREATENED_IND,Total number of indigenous threatened species,BIRD,Birds,LTU,Lithuania,NBR,Number,0,Units,56
Row3090,THREATENED_IND,Total number of indigenous threatened species,REPTILE,Reptiles,LTU,Lithuania,NBR,Number,0,Units,2
Row3091,THREATENED_IND,Total number of indigenous threatened species,AMPHIBIAN,Amphibians,LTU,Lithuania,NBR,Number,0,Units,4
Row3092,THREATENED_IND,Total number of indigenous threatened species,VASCULAR_PLANT,Vascular plants,LTU,Lithuania,NBR,Number,0,Units,130
Row3093,THREATENED_IND,Total number of indigenous threatened species,FISH_TOT,Fish,LTU,Lithuania,NBR,Number,0,Units,5
Row3094,THREATENED_IND,Total number of indigenous threatened species,MARINE_F,Marine Fish,LTU,Lithuania,NBR,Number,0,Units,1
Row3095,THREATENED_IND,Total number of indigenous threatened species,FRESHW_F,Freshwater Fish,LTU,Lithuania,NBR,Number,0,Units,4
Row3096,THREATENED_IND,Total number of indigenous threatened species,MOSS,Mosses,LTU,Lithuania,NBR,Number,0,Units,48
Row3097,THREATENED_IND,Total number of indigenous threatened species,LICHEN,Lichens,LTU,Lithuania,NBR,Number,0,Units,43
Row3098,THREATENED_IND,Total number of indigenous threatened species,INVERTEB,Invertebrates,LTU,Lithuania,NBR,Number,0,Units,89
Row3099,THREAT_PERCENT,Threatened species as % of known species,MAMMAL,Mammals,LTU,Lithuania,PC,Percentage,0,Units,10.294
Row3100,THREAT_PERCENT,Threatened species as % of known species,BIRD,Birds,LTU,Lithuania,PC,Percentage,0,Units,14.396
Row3101,THREAT_PERCENT,Threatened species as % of known species,REPTILE,Reptiles,LTU,Lithuania,PC,Percentage,0,Units,28.571
Row3102,THREAT_PERCENT,Threatened species as % of known species,VASCULAR_PLANT,Vascular plants,LTU,Lithuania,PC,Percentage,0,Units,9.745
Row3103,THREAT_PERCENT,Threatened species as % of known species,FISH_TOT,Fish,LTU,Lithuania,PC,Percentage,0,Units,4.762
Row3104,THREAT_PERCENT,Threatened species as % of known species,MARINE_F,Marine Fish,LTU,Lithuania,PC,Percentage,0,Units,1.961
Row3105,THREAT_PERCENT,Threatened species as % of known species,MOSS,Mosses,LTU,Lithuania,PC,Percentage,0,Units,10.213
Row3106,THREAT_PERCENT,Threatened species as % of known species,LICHEN,Lichens,LTU,Lithuania,PC,Percentage,0,Units,17.2
Row3107,THREAT_PERCENT,Threatened species as % of known species,INVERTEB,Invertebrates,LTU,Lithuania,PC,Percentage,0,Units,0.356
Row3108,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,MAMMAL,Mammals,LTU,Lithuania,PC,Percentage,0,Units,11.864
Row3109,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,BIRD,Birds,LTU,Lithuania,PC,Percentage,0,Units,15.217
Row3110,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,REPTILE,Reptiles,LTU,Lithuania,PC,Percentage,0,Units,28.571
Row3111,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,VASCULAR_PLANT,Vascular plants,LTU,Lithuania,PC,Percentage,0,Units,16.539
Row3112,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,FISH_TOT,Fish,LTU,Lithuania,PC,Percentage,0,Units,5.882
Row3113,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,MARINE_F,Marine Fish,LTU,Lithuania,PC,Percentage,0,Units,2.041
Row3114,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,FRESHW_F,Freshwater Fish,LTU,Lithuania,PC,Percentage,0,Units,11.111
Row3115,ENDANGERED_IND,Number of endangered indigenous species,MAMMAL,Mammals,AUS,Australia,NBR,Number,0,Units,38
Row3116,ENDANGERED_IND,Number of endangered indigenous species,AMPHIBIAN,Amphibians,AUS,Australia,NBR,Number,0,Units,10
Row3117,ENDANGERED_IND,Number of endangered indigenous species,VASCULAR_PLANT,Vascular plants,AUS,Australia,NBR,Number,0,Units,555
Row3118,ENDANGERED_IND,Number of endangered indigenous species,FISH_TOT,Fish,AUS,Australia,NBR,Number,0,Units,19
Row3119,ENDANGERED_IND,Number of endangered indigenous species,MARINE_F,Marine Fish,AUS,Australia,NBR,Number,0,Units,2
Row3120,ENDANGERED_IND,Number of endangered indigenous species,FRESHW_F,Freshwater Fish,AUS,Australia,NBR,Number,0,Units,17
Row3121,ENDANGERED_IND,Number of endangered indigenous species,INVERTEB,Invertebrates,AUS,Australia,NBR,Number,0,Units,22
Row3122,CRITICAL_IND,Number of critically endangered indigenous species,MAMMAL,Mammals,AUS,Australia,NBR,Number,0,Units,10
Row3123,CRITICAL_IND,Number of critically endangered indigenous species,AMPHIBIAN,Amphibians,AUS,Australia,NBR,Number,0,Units,15
Row3124,CRITICAL_IND,Number of critically endangered indigenous species,VASCULAR_PLANT,Vascular plants,AUS,Australia,NBR,Number,0,Units,198
Row3125,CRITICAL_IND,Number of critically endangered indigenous species,FISH_TOT,Fish,AUS,Australia,NBR,Number,0,Units,7
Row3126,CRITICAL_IND,Number of critically endangered indigenous species,MARINE_F,Marine Fish,AUS,Australia,NBR,Number,0,Units,4
Row3127,CRITICAL_IND,Number of critically endangered indigenous species,FRESHW_F,Freshwater Fish,AUS,Australia,NBR,Number,0,Units,3
Row3128,CRITICAL_IND,Number of critically endangered indigenous species,INVERTEB,Invertebrates,AUS,Australia,NBR,Number,0,Units,30
Row3129,VULNERABLE_IND,Number of vulnerable indigenous species,MAMMAL,Mammals,AUS,Australia,NBR,Number,0,Units,59
Row3130,VULNERABLE_IND,Number of vulnerable indigenous species,AMPHIBIAN,Amphibians,AUS,Australia,NBR,Number,0,Units,12
Row3131,VULNERABLE_IND,Number of vulnerable indigenous species,VASCULAR_PLANT,Vascular plants,AUS,Australia,NBR,Number,0,Units,588
Row3132,VULNERABLE_IND,Number of vulnerable indigenous species,FISH_TOT,Fish,AUS,Australia,NBR,Number,0,Units,24
Row3133,VULNERABLE_IND,Number of vulnerable indigenous species,MARINE_F,Marine Fish,AUS,Australia,NBR,Number,0,Units,8
Row3134,VULNERABLE_IND,Number of vulnerable indigenous species,FRESHW_F,Freshwater Fish,AUS,Australia,NBR,Number,0,Units,16
Row3135,VULNERABLE_IND,Number of vulnerable indigenous species,MOSS,Mosses,AUS,Australia,NBR,Number,0,Units,1
Row3136,VULNERABLE_IND,Number of vulnerable indigenous species,INVERTEB,Invertebrates,AUS,Australia,NBR,Number,0,Units,13
Row3137,THREATENED_IND,Total number of indigenous threatened species,MAMMAL,Mammals,AUS,Australia,NBR,Number,0,Units,107
Row3138,THREATENED_IND,Total number of indigenous threatened species,BIRD,Birds,AUS,Australia,NBR,Number,0,Units,135
Row3139,THREATENED_IND,Total number of indigenous threatened species,REPTILE,Reptiles,AUS,Australia,NBR,Number,0,Units,61
Row3140,THREATENED_IND,Total number of indigenous threatened species,AMPHIBIAN,Amphibians,AUS,Australia,NBR,Number,0,Units,37
Row3141,THREATENED_IND,Total number of indigenous threatened species,VASCULAR_PLANT,Vascular plants,AUS,Australia,NBR,Number,0,Units,1341
Row3142,THREATENED_IND,Total number of indigenous threatened species,FISH_TOT,Fish,AUS,Australia,NBR,Number,0,Units,50
Row3143,THREATENED_IND,Total number of indigenous threatened species,MARINE_F,Marine Fish,AUS,Australia,NBR,Number,0,Units,14
Row3144,THREATENED_IND,Total number of indigenous threatened species,FRESHW_F,Freshwater Fish,AUS,Australia,NBR,Number,0,Units,36
Row3145,THREATENED_IND,Total number of indigenous threatened species,MOSS,Mosses,AUS,Australia,NBR,Number,0,Units,1
Row3146,THREATENED_IND,Total number of indigenous threatened species,INVERTEB,Invertebrates,AUS,Australia,NBR,Number,0,Units,65
Row3147,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,MAMMAL,Mammals,AUS,Australia,PC,Percentage,0,Units,30.747
Row3148,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,BIRD,Birds,AUS,Australia,PC,Percentage,0,Units,17.471
Row3149,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,REPTILE,Reptiles,AUS,Australia,PC,Percentage,0,Units,5.843
Row3150,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,AMPHIBIAN,Amphibians,AUS,Australia,PC,Percentage,0,Units,15.678
Row3151,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,VASCULAR_PLANT,Vascular plants,AUS,Australia,PC,Percentage,0,Units,7.608
Row3152,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,FISH_TOT,Fish,AUS,Australia,PC,Percentage,0,Units,0.953
Row3153,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,MOSS,Mosses,AUS,Australia,PC,Percentage,0,Units,0.056
Row3154,TOT_KNOWN,Total number of known species,MOSS,Mosses,AUT,Austria,NBR,Number,0,Units,1016
Row3155,TOT_KNOWN,Total number of known species,LICHEN,Lichens,AUT,Austria,NBR,Number,0,Units,2100
Row3156,TOT_KNOWN,Total number of known species,INVERTEB,Invertebrates,AUT,Austria,NBR,Number,0,Units,45244
Row3157,TOT_KNOWN_IND,Total number of indigenous known species,MOSS,Mosses,AUT,Austria,NBR,Number,0,Units,1016
Row3158,TOT_KNOWN_IND,Total number of indigenous known species,LICHEN,Lichens,AUT,Austria,NBR,Number,0,Units,2100
Row3159,TOT_KNOWN_IND,Total number of indigenous known species,INVERTEB,Invertebrates,AUT,Austria,NBR,Number,0,Units,45244
Row3160,ENDANGERED,Number of endangered species,MOSS,Mosses,AUT,Austria,NBR,Number,0,Units,69
Row3161,ENDANGERED,Number of endangered species,LICHEN,Lichens,AUT,Austria,NBR,Number,0,Units,135
Row3162,ENDANGERED,Number of endangered species,INVERTEB,Invertebrates,AUT,Austria,NBR,Number,0,Units,310
Row3163,CRITICAL,Number of critically endangered species,MOSS,Mosses,AUT,Austria,NBR,Number,0,Units,34
Row3164,CRITICAL,Number of critically endangered species,LICHEN,Lichens,AUT,Austria,NBR,Number,0,Units,57
